,date,day,hour,month,time_of_day,is_weekend,season,is_holiday,city,temp,wspd,rhum,pres,appliance,usage,outlier
39,2018-02-09 00:00:00+00:00,2018-02-09,11.5,February,Night,False,Winter,False,austin,13.458333333333334,6.141666666666667,67.08333333333333,1021.8041666666667,grid,0.67679125,0.0
40,2018-02-10 00:00:00+00:00,2018-02-10,11.304347826086957,February,Night,True,Winter,False,austin,13.52608695652174,5.3478260869565215,91.47826086956522,1013.6999999999999,grid,0.8170937137826088,0.0
41,2018-02-11 00:00:00+00:00,2018-02-11,11.5,February,Night,True,Winter,False,austin,2.9416666666666664,14.2875,76.16666666666667,1018.6041666666666,grid,0.9547166666666667,0.0
42,2018-02-12 00:00:00+00:00,2018-02-12,11.5,February,Night,False,Winter,False,austin,2.966666666666667,9.200000000000001,60.75,1028.1125,grid,0.47973041666666666,0.0
43,2018-02-13 00:00:00+00:00,2018-02-13,11.5,February,Night,False,Winter,False,austin,5.195833333333334,3.7416666666666667,85.20833333333333,1029.8583333333333,grid,0.92504125,0.0
44,2018-02-14 00:00:00+00:00,2018-02-14,11.761904761904763,February,Night,False,Winter,False,austin,11.247619047619049,1.9428571428571426,92.28571428571429,1026.4190476190477,grid,0.6614314285714286,0.0
45,2018-02-15 00:00:00+00:00,2018-02-15,11.5,February,Night,False,Winter,False,austin,19.658333333333335,10.4375,86.41666666666667,1019.4333333333334,grid,0.59401375,0.0
46,2018-02-16 00:00:00+00:00,2018-02-16,11.5,February,Night,False,Winter,False,austin,19.958333333333332,7.929166666666667,75.83333333333333,1018.0541666666667,grid,0.7005791666666666,0.0
47,2018-02-17 00:00:00+00:00,2018-02-17,11.5,February,Night,True,Winter,False,austin,14.424999999999999,6.3500000000000005,60.083333333333336,1019.4208333333332,grid,0.6461643010208333,0.0
48,2018-02-18 00:00:00+00:00,2018-02-18,11.5,February,Night,True,Winter,False,austin,13.245833333333332,4.091666666666667,86.25,1019.6999999999999,grid,0.7500558333333333,0.0
49,2018-02-19 00:00:00+00:00,2018-02-19,11.5,February,Night,False,Winter,True,austin,22.483333333333334,14.533333333333333,73.79166666666667,1011.9958333333334,grid,0.64187375,0.0
50,2018-02-20 00:00:00+00:00,2018-02-20,11.5,February,Night,False,Winter,False,austin,22.116666666666664,16.225,82.29166666666667,1011.2916666666666,grid,0.8735070833333333,0.0
51,2018-02-21 00:00:00+00:00,2018-02-21,11.5,February,Night,False,Winter,False,austin,12.0625,12.366666666666667,89.16666666666667,1018.6291666666666,grid,0.8678558333333334,0.0
52,2018-02-22 00:00:00+00:00,2018-02-22,11.5,February,Night,False,Winter,False,austin,4.491666666666666,9.741666666666667,92.83333333333333,1024.8333333333333,grid,0.97789625,0.0
53,2018-02-23 00:00:00+00:00,2018-02-23,11.5,February,Night,False,Winter,False,austin,8.941666666666666,4.991666666666666,95.08333333333333,1022.4375,grid,0.8081791666666667,0.0
54,2018-02-24 00:00:00+00:00,2018-02-24,11.5,February,Night,True,Winter,False,austin,20.091666666666665,8.575000000000001,87.41666666666667,1012.9375,grid,0.6613891666666667,0.0
55,2018-02-25 00:00:00+00:00,2018-02-25,11.956521739130435,February,Night,True,Winter,False,austin,16.878260869565217,7.28695652173913,68.08695652173913,1014.7913043478261,grid,0.4510534782608696,0.0
56,2018-02-26 00:00:00+00:00,2018-02-26,11.5,February,Night,False,Winter,False,austin,13.612499999999999,4.108333333333333,79.29166666666667,1020.375,grid,0.1921425,0.0
57,2018-02-27 00:00:00+00:00,2018-02-27,11.5,February,Night,False,Winter,False,austin,18.195833333333333,7.783333333333334,78.95833333333333,1018.1291666666666,grid,0.65100375,0.0
58,2018-02-28 00:00:00+00:00,2018-02-28,11.5,February,Night,False,Winter,False,austin,22.679166666666664,10.908333333333333,76.75,1010.8958333333334,grid,0.5924545833333333,0.0
59,2018-03-01 00:00:00+00:00,2018-03-01,11.5,March,Night,False,Spring,False,austin,19.65,12.674999999999999,65.58333333333333,1012.8125,grid,0.21301041666666665,0.0
60,2018-03-02 00:00:00+00:00,2018-03-02,11.5,March,Night,False,Spring,False,austin,15.345833333333333,6.516666666666667,68.04166666666667,1024.1166666666666,grid,0.14766750000000003,0.0
61,2018-03-03 00:00:00+00:00,2018-03-03,11.5,March,Night,True,Spring,False,austin,17.179166666666667,6.908333333333334,73.66666666666667,1021.8000000000001,grid,0.5382075000000001,0.0
62,2018-03-04 00:00:00+00:00,2018-03-04,11.5,March,Night,True,Spring,False,austin,19.6375,10.733333333333334,87.29166666666667,1017.0375,grid,0.6929341666666667,0.0
63,2018-03-05 00:00:00+00:00,2018-03-05,11.5,March,Night,False,Spring,False,austin,23.058333333333334,9.6875,71.16666666666667,1012.1125000000001,grid,0.5875145833333334,0.0
64,2018-03-06 00:00:00+00:00,2018-03-06,11.5,March,Night,False,Spring,False,austin,17.633333333333333,9.450000000000001,24.75,1017.3791666666666,grid,0.11731829860416665,0.0
65,2018-03-07 00:00:00+00:00,2018-03-07,11.5,March,Night,False,Spring,False,austin,14.4125,10.504166666666666,22.833333333333332,1024.4750000000001,grid,-0.04242144097916669,0.0
66,2018-03-08 00:00:00+00:00,2018-03-08,11.5,March,Night,False,Spring,False,austin,14.170833333333334,6.125,33.5,1023.6,grid,0.22266,0.0
67,2018-03-09 00:00:00+00:00,2018-03-09,11.5,March,Night,False,Spring,False,austin,16.345833333333335,10.291666666666666,62.458333333333336,1015.9333333333334,grid,0.663660729125,0.0
68,2018-03-10 00:00:00+00:00,2018-03-10,11.5,March,Night,True,Spring,False,austin,22.616666666666664,10.566666666666666,70.125,1008.875,grid,0.13331006943749998,0.0
69,2018-03-11 00:00:00+00:00,2018-03-11,11.5,March,Night,True,Spring,False,austin,21.733333333333334,14.554166666666667,59.125,1009.9666666666667,grid,0.89567125,0.0
70,2018-03-12 00:00:00+00:00,2018-03-12,11.5,March,Night,False,Spring,False,austin,13.704166666666666,13.670833333333334,38.833333333333336,1024.7833333333333,grid,0.008509583333333329,0.0
71,2018-03-13 00:00:00+00:00,2018-03-13,11.5,March,Night,False,Spring,False,austin,13.2875,5.441666666666666,46.416666666666664,1024.7375,grid,0.017887916666666663,0.0
72,2018-03-14 00:00:00+00:00,2018-03-14,11.5,March,Night,False,Spring,False,austin,14.108333333333334,5.091666666666667,34.708333333333336,1025.3500000000001,grid,-0.06472958333333333,0.0
73,2018-03-15 00:00:00+00:00,2018-03-15,11.5,March,Night,False,Spring,False,austin,16.720833333333335,8.533333333333333,54.541666666666664,1017.6750000000001,grid,0.29424875,0.0
74,2018-03-16 00:00:00+00:00,2018-03-16,11.5,March,Night,False,Spring,False,austin,21.983333333333334,9.758333333333333,67.5,1011.1083333333332,grid,0.1477453819375,0.0
75,2018-03-17 00:00:00+00:00,2018-03-17,11.5,March,Night,True,Spring,False,austin,23.554166666666664,7.466666666666666,66.29166666666667,1011.0208333333334,grid,0.7191739756666666,0.0
76,2018-03-18 00:00:00+00:00,2018-03-18,11.5,March,Night,True,Spring,False,austin,22.995833333333334,5.733333333333333,80.04166666666667,1008.8874999999999,grid,0.8213045833333333,0.0
77,2018-03-19 00:00:00+00:00,2018-03-19,11.5,March,Night,False,Spring,False,austin,22.479166666666668,10.616666666666667,47.666666666666664,1006.7958333333332,grid,0.24973333333333333,0.0
78,2018-03-20 00:00:00+00:00,2018-03-20,11.5,March,Night,False,Spring,False,austin,17.337500000000002,10.924999999999999,36.583333333333336,1014.8375,grid,-0.07419999999999997,0.0
79,2018-03-21 00:00:00+00:00,2018-03-21,11.5,March,Night,False,Spring,False,austin,15.458333333333334,5.041666666666667,51.5,1019.7666666666668,grid,-0.052421666666666644,0.0
80,2018-03-22 00:00:00+00:00,2018-03-22,11.5,March,Night,False,Spring,False,austin,18.8875,10.195833333333335,56.791666666666664,1022.9291666666667,grid,0.13469374999999997,0.0
81,2018-03-23 00:00:00+00:00,2018-03-23,11.5,March,Night,False,Spring,False,austin,19.883333333333333,12.133333333333333,70.29166666666667,1019.3833333333333,grid,0.5561699999999999,0.0
82,2018-03-24 00:00:00+00:00,2018-03-24,11.5,March,Night,True,Spring,False,austin,22.65833333333333,10.820833333333333,71.41666666666667,1012.8625000000001,grid,0.6551333333333333,0.0
83,2018-03-25 00:00:00+00:00,2018-03-25,11.434782608695652,March,Night,True,Spring,False,austin,22.808695652173913,7.904347826086957,78.8695652173913,1011.0608695652174,grid,0.9429608695652173,0.0
84,2018-03-26 00:00:00+00:00,2018-03-26,11.5,March,Night,False,Spring,False,austin,24.05,13.545833333333334,68.83333333333333,1010.5083333333333,grid,0.32850375,0.0
85,2018-03-27 00:00:00+00:00,2018-03-27,11.5,March,Night,False,Spring,False,austin,23.575,13.620833333333332,69.70833333333333,1012.2208333333333,grid,0.83264125,0.0
86,2018-03-28 00:00:00+00:00,2018-03-28,11.5,March,Night,False,Spring,False,austin,17.408333333333335,9.1875,88.25,1010.9499999999999,grid,0.6637889122291667,0.0
87,2018-03-29 00:00:00+00:00,2018-03-29,11.565217391304348,March,Night,False,Spring,False,austin,19.66086956521739,5.791304347826086,74.82608695652173,1010.4826086956521,grid,0.03465375217391305,0.0
88,2018-03-30 00:00:00+00:00,2018-03-30,11.5,March,Night,False,Spring,False,austin,18.675,8.941666666666666,57.208333333333336,1021.3791666666666,grid,0.04560250070833333,0.0
89,2018-03-31 00:00:00+00:00,2018-03-31,11.5,March,Night,True,Spring,False,austin,19.666666666666668,8.275,67.29166666666667,1020.3166666666666,grid,0.19708041666666665,0.0
90,2018-04-01 00:00:00+00:00,2018-04-01,11.5,April,Night,True,Spring,False,austin,21.645833333333332,11.8125,71.16666666666667,1014.7333333333332,grid,0.45603041666666666,0.0
91,2018-04-02 00:00:00+00:00,2018-04-02,11.5,April,Night,False,Spring,False,austin,21.7,9.237499999999999,73.83333333333333,1010.7958333333332,grid,0.568805,0.0
92,2018-04-03 00:00:00+00:00,2018-04-03,11.5,April,Night,False,Spring,False,austin,23.170833333333334,10.325000000000001,76.5,1007.1875,grid,0.71955125,0.0
93,2018-04-04 00:00:00+00:00,2018-04-04,11.5,April,Night,False,Spring,False,austin,16.533333333333335,13.816666666666668,35.708333333333336,1021.1125000000001,grid,0.04034791666666667,0.0
94,2018-04-05 00:00:00+00:00,2018-04-05,11.5,April,Night,False,Spring,False,austin,18.183333333333334,6.683333333333334,52.5,1018.9458333333333,grid,0.32309875,0.0
95,2018-04-06 00:00:00+00:00,2018-04-06,11.5,April,Night,False,Spring,False,austin,23.59166666666667,12.245833333333332,76.04166666666667,1009.8125,grid,0.49130999999999997,0.0
96,2018-04-07 00:00:00+00:00,2018-04-07,11.5,April,Night,True,Spring,False,austin,13.545833333333334,14.2125,77.20833333333333,1012.0666666666666,grid,0.798705,0.0
97,2018-04-08 00:00:00+00:00,2018-04-08,11.5,April,Night,True,Spring,False,austin,8.450000000000001,7.4750000000000005,69.625,1015.6833333333334,grid,0.11555541666666665,0.0
98,2018-04-09 00:00:00+00:00,2018-04-09,11.5,April,Night,False,Spring,False,austin,14.933333333333335,6.891666666666667,76.25,1013.1374999999999,grid,0.5390249479166667,0.0
99,2018-04-10 00:00:00+00:00,2018-04-10,11.5,April,Night,False,Spring,False,austin,17.658333333333335,7.733333333333333,55.583333333333336,1024.2791666666667,grid,-0.08253458333333334,0.0
100,2018-04-11 00:00:00+00:00,2018-04-11,11.826086956521738,April,Night,False,Spring,False,austin,17.98695652173913,5.813043478260869,53.608695652173914,1021.8434782608696,grid,-0.12156739130434784,0.0
101,2018-04-12 00:00:00+00:00,2018-04-12,11.5,April,Night,False,Spring,False,austin,21.8,14.762500000000001,67.16666666666667,1013.0166666666668,grid,0.32809625000000003,0.0
102,2018-04-13 00:00:00+00:00,2018-04-13,11.5,April,Night,False,Spring,False,austin,24.27916666666667,14.766666666666666,74.91666666666667,1005.1416666666668,grid,0.7616318962499999,0.0
103,2018-04-14 00:00:00+00:00,2018-04-14,11.5,April,Night,True,Spring,False,austin,18.675,15.720833333333333,42.416666666666664,1011.525,grid,0.03829041666666669,0.0
104,2018-04-15 00:00:00+00:00,2018-04-15,11.5,April,Night,True,Spring,False,austin,15.691666666666668,8.495833333333334,31.125,1020.9250000000001,grid,-0.10181791666666666,0.0
105,2018-04-16 00:00:00+00:00,2018-04-16,11.5,April,Night,False,Spring,False,austin,17.9875,7.233333333333333,47.583333333333336,1022.0416666666666,grid,-0.1056725,0.0
106,2018-04-17 00:00:00+00:00,2018-04-17,11.5,April,Night,False,Spring,False,austin,21.55,12.725000000000001,59.541666666666664,1015.0124999999999,grid,0.04729750000000001,0.0
107,2018-04-18 00:00:00+00:00,2018-04-18,11.5,April,Night,False,Spring,False,austin,23.008333333333336,10.770833333333334,60.5,1013.3000000000001,grid,0.40902750000000004,0.0
108,2018-04-19 00:00:00+00:00,2018-04-19,11.5,April,Night,False,Spring,False,austin,20.55,10.283333333333333,28.083333333333332,1022.7875,grid,0.006511666666666677,0.0
109,2018-04-20 00:00:00+00:00,2018-04-20,11.5,April,Night,False,Spring,False,austin,17.329166666666666,9.566666666666666,45.875,1022.5208333333334,grid,0.1595175,0.0
110,2018-04-21 00:00:00+00:00,2018-04-21,11.5,April,Night,True,Spring,False,austin,17.212500000000002,8.35,78.16666666666667,1015.65,grid,0.73604,0.0
111,2018-04-22 00:00:00+00:00,2018-04-22,11.5,April,Night,True,Spring,False,austin,18.333333333333332,9.658333333333333,65.0,1016.725,grid,-0.014768333333333343,0.0
112,2018-04-23 00:00:00+00:00,2018-04-23,11.5,April,Night,False,Spring,False,austin,19.966666666666665,4.741666666666666,47.708333333333336,1017.6208333333334,grid,0.01507708333333333,0.0
113,2018-04-24 00:00:00+00:00,2018-04-24,11.5,April,Night,False,Spring,False,austin,22.870833333333334,3.4916666666666667,49.625,1016.7041666666668,grid,0.3301475,0.0
114,2018-04-25 00:00:00+00:00,2018-04-25,11.695652173913043,April,Night,False,Spring,False,austin,22.578260869565216,6.660869565217391,56.69565217391305,1016.7826086956521,grid,0.5514526086956522,0.0
115,2018-04-26 00:00:00+00:00,2018-04-26,11.5,April,Night,False,Spring,False,austin,16.341666666666665,6.233333333333333,67.20833333333333,1017.4291666666667,grid,-0.036289583333333326,0.0
116,2018-04-27 00:00:00+00:00,2018-04-27,11.5,April,Night,False,Spring,False,austin,19.9375,3.3249999999999997,51.625,1017.0,grid,0.16008666666666668,0.0
117,2018-04-28 00:00:00+00:00,2018-04-28,11.5,April,Night,True,Spring,False,austin,21.5,2.4083333333333337,53.416666666666664,1016.8874999999999,grid,0.28499083333333336,0.0
118,2018-04-29 00:00:00+00:00,2018-04-29,11.5,April,Night,True,Spring,False,austin,22.162499999999998,6.7250000000000005,55.458333333333336,1017.875,grid,0.44010124999999994,0.0
119,2018-04-30 00:00:00+00:00,2018-04-30,11.5,April,Night,False,Spring,False,austin,21.558333333333334,11.858333333333334,70.95833333333333,1017.1916666666666,grid,0.7809295833333333,0.0
120,2018-05-01 00:00:00+00:00,2018-05-01,11.5,May,Night,False,Spring,False,austin,22.854166666666668,12.395833333333334,80.08333333333333,1013.7166666666667,grid,0.8365954166666666,0.0
121,2018-05-02 00:00:00+00:00,2018-05-02,11.5,May,Night,False,Spring,False,austin,25.3875,15.6625,77.29166666666667,1013.7791666666667,grid,0.8778679166666666,0.0
122,2018-05-03 00:00:00+00:00,2018-05-03,11.5,May,Night,False,Spring,False,austin,26.354166666666668,14.1625,71.79166666666667,1013.0541666666667,grid,1.1746954166666665,0.0
123,2018-05-04 00:00:00+00:00,2018-05-04,11.5,May,Night,False,Spring,False,austin,22.21666666666667,11.4625,84.08333333333333,1016.7291666666666,grid,1.0995445833333333,0.0
124,2018-05-05 00:00:00+00:00,2018-05-05,11.5,May,Night,True,Spring,False,austin,21.804166666666664,7.204166666666667,72.625,1019.975,grid,0.11105291666666667,0.0
125,2018-05-06 00:00:00+00:00,2018-05-06,11.695652173913043,May,Night,True,Spring,False,austin,23.330434782608698,3.3130434782608695,55.08695652173913,1019.5869565217391,grid,0.4671830434782609,0.0
126,2018-05-07 00:00:00+00:00,2018-05-07,11.5,May,Night,False,Spring,False,austin,23.90833333333333,3.341666666666667,55.291666666666664,1019.5166666666668,grid,0.4800425,0.0
127,2018-05-08 00:00:00+00:00,2018-05-08,11.5,May,Night,False,Spring,False,austin,24.962500000000002,6.633333333333333,49.916666666666664,1017.1083333333332,grid,0.6344618576458333,0.0
128,2018-05-09 00:00:00+00:00,2018-05-09,11.5,May,Night,False,Spring,False,austin,24.704166666666666,11.133333333333333,56.958333333333336,1015.4499999999999,grid,0.42891232637500004,0.0
129,2018-05-10 00:00:00+00:00,2018-05-10,11.565217391304348,May,Night,False,Spring,False,austin,24.87391304347826,10.382608695652175,59.17391304347826,1015.2652173913043,grid,0.531135652173913,0.0
130,2018-05-11 00:00:00+00:00,2018-05-11,11.5,May,Night,False,Spring,False,austin,25.879166666666666,12.154166666666667,62.791666666666664,1013.4625,grid,0.7323591666666666,0.0
131,2018-05-12 00:00:00+00:00,2018-05-12,11.5,May,Night,True,Spring,False,austin,26.854166666666668,13.670833333333334,63.25,1012.8125,grid,1.0028241666666666,0.0
132,2018-05-13 00:00:00+00:00,2018-05-13,11.5,May,Night,True,Spring,False,austin,27.099999999999998,11.033333333333333,67.125,1014.0749999999999,grid,1.1325583333333333,0.0
133,2018-05-14 00:00:00+00:00,2018-05-14,11.5,May,Night,False,Spring,False,austin,27.245833333333334,11.166666666666666,66.29166666666667,1013.4375,grid,1.0181266666666666,0.0
134,2018-05-15 00:00:00+00:00,2018-05-15,11.5,May,Night,False,Spring,False,austin,27.295833333333334,9.333333333333334,63.791666666666664,1012.4458333333333,grid,1.1439058333333334,0.0
135,2018-05-16 00:00:00+00:00,2018-05-16,11.5,May,Night,False,Spring,False,austin,26.441666666666666,5.791666666666667,62.625,1012.0124999999999,grid,1.0792308333333334,0.0
136,2018-05-17 00:00:00+00:00,2018-05-17,11.5,May,Night,False,Spring,False,austin,28.962500000000002,4.833333333333333,50.5,1010.5708333333333,grid,1.3020604166666667,0.0
137,2018-05-18 00:00:00+00:00,2018-05-18,11.5,May,Night,False,Spring,False,austin,28.320833333333336,9.450000000000001,56.375,1008.4208333333332,grid,1.3072308333333333,0.0
138,2018-05-19 00:00:00+00:00,2018-05-19,11.5,May,Night,True,Spring,False,austin,27.866666666666664,14.4,61.416666666666664,1008.8708333333334,grid,1.2468170833333334,0.0
139,2018-05-20 00:00:00+00:00,2018-05-20,11.5,May,Night,True,Spring,False,austin,25.245833333333334,11.7125,76.125,1013.1958333333333,grid,1.4020037500000002,0.0
140,2018-05-21 00:00:00+00:00,2018-05-21,11.5,May,Night,False,Spring,False,austin,23.0125,4.629166666666666,81.91666666666667,1014.775,grid,0.6658333333333334,0.0
141,2018-05-22 00:00:00+00:00,2018-05-22,11.5,May,Night,False,Spring,False,austin,25.675,7.358333333333333,73.41666666666667,1014.1833333333334,grid,0.8028454166666666,0.0
142,2018-05-23 00:00:00+00:00,2018-05-23,11.5,May,Night,False,Spring,False,austin,26.620833333333334,7.6375,67.0,1014.7875,grid,1.0610529166666667,0.0
143,2018-05-24 00:00:00+00:00,2018-05-24,11.5,May,Night,False,Spring,False,austin,26.84583333333333,6.3500000000000005,69.16666666666667,1016.1999999999999,grid,0.9554589236250001,0.0
144,2018-05-25 00:00:00+00:00,2018-05-25,11.5,May,Night,False,Spring,False,austin,28.5625,7.825,64.625,1013.8291666666668,grid,1.2420230034166666,0.0
145,2018-05-26 00:00:00+00:00,2018-05-26,11.5,May,Night,True,Spring,False,austin,29.958333333333332,6.7,57.041666666666664,1009.4208333333332,grid,1.4155212673750002,0.0
146,2018-05-27 00:00:00+00:00,2018-05-27,11.5,May,Night,True,Spring,False,austin,29.695833333333336,8.35,57.083333333333336,1007.8375,grid,1.4256336806041665,0.0
147,2018-05-28 00:00:00+00:00,2018-05-28,11.5,May,Night,False,Spring,True,austin,29.833333333333332,5.691666666666666,55.958333333333336,1008.5375,grid,1.5420008680625,0.0
148,2018-05-29 00:00:00+00:00,2018-05-29,11.5,May,Night,False,Spring,False,austin,29.758333333333336,7.941666666666666,56.416666666666664,1007.0458333333332,grid,1.2725390625,0.0
149,2018-05-30 00:00:00+00:00,2018-05-30,11.5,May,Night,False,Spring,False,austin,29.412499999999998,11.512500000000001,59.208333333333336,1006.7416666666667,grid,1.2644318577083333,0.0
